0.000000	0.359838	0.633442
0.500000	0.157573	0.194453
1.000000	0.334245	0.823874
1.500000	0.149123	0.338646
2.000000	0.242868	0.342551
2.500000	0.384717	0.772028
3.000000	2.638575	2.082689
3.500000	2.923360	0.956546
4.000000	1.890525	1.396603
4.500000	2.025912	1.148666
5.000000	1.547430	0.631897
5.500000	1.471075	0.649759
6.000000	1.487936	0.637935
6.500000	1.298095	0.150913
7.000000	1.408009	0.333722
7.500000	1.343010	0.082501
8.000000	1.567750	0.679497
8.500000	1.421845	0.151485
9.000000	1.349692	0.192594
9.500000	1.538095	0.663163
10.000000	1.449030	0.177463
10.500000	1.577437	0.797314
11.000000	1.463058	0.714826
11.500000	1.339610	0.086503
12.000000	1.531805	0.738446
12.500000	1.392490	0.115964
13.000000	1.560785	0.850452
13.500000	1.504909	0.635681
14.000000	1.408035	0.155294
14.500000	1.363159	0.120089
15.000000	1.368755	0.118640
15.500000	1.383190	0.125767
