0.001000	0.002882
0.002000	0.004547
0.003000	0.005740
0.004000	0.008620
0.005000	0.010156
0.006000	0.012462
0.007000	0.013793
0.008000	0.015073
0.009000	0.016421
0.010000	0.017543
0.011000	0.018051
0.012000	0.018697
0.013000	0.019786
0.014000	0.020832
0.015000	0.022223
0.016000	0.023528
0.017000	0.024466
0.018000	0.025639
0.019000	0.026799
0.020000	0.028442
0.021000	0.029383
0.022000	0.030560
0.023000	0.031645
0.024000	0.032787
0.025000	0.034382
0.026000	0.035085
0.027000	0.037034
0.028000	0.039215
0.029000	0.040002
0.030000	0.043475
0.031000	0.045457
0.032000	0.047058
0.033000	0.048077
0.034000	0.050000
0.035000	0.051724
0.036000	0.052633
0.037000	0.054050
0.038000	0.055556
0.039000	0.057473
0.040000	0.058496
0.041000	0.060242
0.042000	0.062317
0.043000	0.063244
0.044000	0.064514
0.045000	0.066361
0.046000	0.067039
0.047000	0.069261
0.048000	0.071428
0.049000	0.073077
0.050000	0.075000
0.051000	0.076192
0.052000	0.076936
0.053000	0.077620
0.054000	0.078431
0.055000	0.079254
0.056000	0.082782
0.057000	0.083337
0.058000	0.085603
0.059000	0.086653
0.060000	0.088711
0.061000	0.089549
0.062000	0.090592
0.063000	0.090911
0.064000	0.092783
0.065000	0.095535
0.066000	0.097087
0.067000	0.099993
0.068000	0.101156
0.069000	0.103226
0.070000	0.105263
0.071000	0.107144
0.072000	0.108698
0.073000	0.110686
0.074000	0.111113
0.075000	0.113046
0.076000	0.114585
0.077000	0.116440
0.078000	0.118422
0.079000	0.120001
0.080000	0.122806
0.081000	0.124993
0.082000	0.126667
0.083000	0.128202
0.084000	0.130000
0.085000	0.131147
0.086000	0.133333
0.087000	0.135020
0.088000	0.136364
0.089000	0.138298
0.090000	0.140523
0.091000	0.142847
0.092000	0.142859
0.093000	0.144267
0.094000	0.145453
0.095000	0.147321
0.096000	0.149995
0.097000	0.151511
0.098000	0.152996
0.099000	0.155390
0.100000	0.156860
0.101000	0.158523
0.102000	0.160003
0.103000	0.162164
0.104000	0.164180
0.105000	0.165517
0.106000	0.166664
0.107000	0.166667
0.108000	0.166693
0.109000	0.169117
0.110000	0.171429
0.111000	0.172417
0.112000	0.174999
0.113000	0.176954
0.114000	0.177846
0.115000	0.179013
0.116000	0.179900
0.117000	0.181816
0.118000	0.182693
0.119000	0.184210
0.120000	0.185190
0.121000	0.187501
0.122000	0.189189
0.123000	0.190476
0.124000	0.191617
0.125000	0.192861
0.126000	0.194807
0.127000	0.196047
0.128000	0.197369
0.129000	0.198872
0.130000	0.199990
0.131000	0.200000
0.132000	0.200000
0.133000	0.200005
0.134000	0.201342
0.135000	0.203125
0.136000	0.204762
0.137000	0.207159
0.138000	0.209091
0.139000	0.211111
0.140000	0.212600
0.141000	0.214284
0.142000	0.215910
0.143000	0.217327
0.144000	0.218749
0.145000	0.220001
0.146000	0.222213
0.147000	0.222221
0.148000	0.222224
0.149000	0.222655
0.150000	0.224490
0.151000	0.226088
0.152000	0.227272
0.153000	0.228131
0.154000	0.229285
0.155000	0.230303
0.156000	0.231885
0.157000	0.232558
0.158000	0.232558
0.159000	0.234041
0.160000	0.235292
0.161000	0.235294
0.162000	0.236736
0.163000	0.238095
0.164000	0.238095
0.165000	0.238635
0.166000	0.240002
0.167000	0.240964
0.168000	0.241759
0.169000	0.243902
0.170000	0.244185
0.171000	0.244895
0.172000	0.246154
0.173000	0.246914
0.174000	0.247060
0.175000	0.247619
0.176000	0.249985
0.177000	0.249985
0.178000	0.249996
0.179000	0.249999
0.180000	0.249999
0.181000	0.250001
0.182000	0.250001
0.183000	0.250002
0.184000	0.250015
0.185000	0.250045
0.186000	0.252839
0.187000	0.254629
0.188000	0.255815
0.189000	0.257144
0.190000	0.258622
0.191000	0.259258
0.192000	0.260866
0.193000	0.261902
0.194000	0.261903
0.195000	0.261905
0.196000	0.261906
0.197000	0.261906
0.198000	0.263158
0.199000	0.265058
0.200000	0.266666
0.201000	0.267857
0.202000	0.268458
0.203000	0.270270
0.204000	0.272725
0.205000	0.272731
0.206000	0.274723
0.207000	0.275590
0.208000	0.277777
0.209000	0.278572
0.210000	0.279072
0.211000	0.280002
0.212000	0.280900
0.213000	0.282052
0.214000	0.282352
0.215000	0.282352
0.216000	0.282352
0.217000	0.282353
0.218000	0.282520
0.219000	0.284089
0.220000	0.285695
0.221000	0.285715
0.222000	0.285729
0.223000	0.287355
0.224000	0.288460
0.225000	0.289255
0.226000	0.290001
0.227000	0.290696
0.228000	0.291663
0.229000	0.292927
0.230000	0.294111
0.231000	0.294119
0.232000	0.295651
0.233000	0.297620
0.234000	0.299020
0.235000	0.300002
0.236000	0.300002
0.237000	0.302014
0.238000	0.303797
0.239000	0.305264
0.240000	0.307693
0.241000	0.310347
0.242000	0.312496
0.243000	0.313334
0.244000	0.315789
0.245000	0.315795
0.246000	0.318183
0.247000	0.319999
0.248000	0.320000
0.249000	0.320511
0.250000	0.320989
0.251000	0.322035
0.252000	0.322963
0.253000	0.324443
0.254000	0.324676
0.255000	0.324677
0.256000	0.325001
0.257000	0.326087
0.258000	0.327275
0.259000	0.328946
0.260000	0.328949
0.261000	0.329114
0.262000	0.329114
0.263000	0.329114
0.264000	0.330942
0.265000	0.333307
0.266000	0.333307
0.267000	0.333332
0.268000	0.333333
0.269000	0.333334
0.270000	0.333339
0.271000	0.333360
0.272000	0.333386
0.273000	0.336449
0.274000	0.337500
0.275000	0.337662
0.276000	0.337663
0.277000	0.339623
0.278000	0.341177
0.279000	0.343748
0.280000	0.345455
0.281000	0.347903
0.282000	0.350001
0.283000	0.352941
0.284000	0.355556
0.285000	0.357144
0.286000	0.358025
0.287000	0.361743
0.288000	0.362500
0.289000	0.362501
0.290000	0.363634
0.291000	0.364705
0.292000	0.366668
0.293000	0.367089
0.294000	0.370224
0.295000	0.372548
0.296000	0.374996
0.297000	0.374996
0.298000	0.375000
0.299000	0.375007
0.300000	0.375007
0.301000	0.376624
0.302000	0.378847
0.303000	0.380953
0.304000	0.382980
0.305000	0.384617
0.306000	0.387932
0.307000	0.390000
0.308000	0.392156
0.309000	0.395238
0.310000	0.398148
0.311000	0.399995
0.312000	0.399999
0.313000	0.400001
0.314000	0.400010
0.315000	0.400010
0.316000	0.402987
0.317000	0.404257
0.318000	0.405795
0.319000	0.408163
0.320000	0.409835
0.321000	0.411763
0.322000	0.412844
0.323000	0.413795
0.324000	0.416662
0.325000	0.416669
0.326000	0.419192
0.327000	0.421568
0.328000	0.424241
0.329000	0.425742
0.330000	0.427084
0.331000	0.428570
0.332000	0.428576
0.333000	0.432429
0.334000	0.434782
0.335000	0.438599
0.336000	0.440678
0.337000	0.444436
0.338000	0.444442
0.339000	0.444447
0.340000	0.446154
0.341000	0.447917
0.342000	0.450001
0.343000	0.453335
0.344000	0.454546
0.345000	0.455696
0.346000	0.457447
0.347000	0.459461
0.348000	0.460528
0.349000	0.463159
0.350000	0.465116
0.351000	0.466677
0.352000	0.468087
0.353000	0.471700
0.354000	0.473685
0.355000	0.475408
0.356000	0.479166
0.357000	0.482756
0.358000	0.487247
0.359000	0.488892
0.360000	0.493332
0.361000	0.499940
0.362000	0.499940
0.363000	0.499970
0.364000	0.499985
0.365000	0.499985
0.366000	0.499988
0.367000	0.500000
0.368000	0.500000
0.369000	0.500000
0.370000	0.500000
0.371000	0.500000
0.372000	0.500000
0.373000	0.500002
0.374000	0.500012
0.375000	0.500030
0.376000	0.500119
0.377000	0.507692
0.378000	0.511366
0.379000	0.513516
0.380000	0.517242
0.381000	0.518072
0.382000	0.521738
0.383000	0.524998
0.384000	0.526318
0.385000	0.528304
0.386000	0.530304
0.387000	0.531918
0.388000	0.535714
0.389000	0.538459
0.390000	0.540537
0.391000	0.542370
0.392000	0.543475
0.393000	0.545453
0.394000	0.548760
0.395000	0.551724
0.396000	0.554925
0.397000	0.555553
0.398000	0.555555
0.399000	0.555560
0.400000	0.555564
0.401000	0.555564
0.402000	0.558822
0.403000	0.559995
0.404000	0.562506
0.405000	0.565218
0.406000	0.568182
0.407000	0.571424
0.408000	0.571424
0.409000	0.571426
0.410000	0.571427
0.411000	0.571431
0.412000	0.571441
0.413000	0.575752
0.414000	0.575759
0.415000	0.576927
0.416000	0.578948
0.417000	0.580001
0.418000	0.583327
0.419000	0.583347
0.420000	0.588232
0.421000	0.588232
0.422000	0.588236
0.423000	0.588236
0.424000	0.588236
0.425000	0.590476
0.426000	0.592106
0.427000	0.594598
0.428000	0.599990
0.429000	0.599992
0.430000	0.600001
0.431000	0.600005
0.432000	0.600019
0.433000	0.605262
0.434000	0.611110
0.435000	0.613636
0.436000	0.617018
0.437000	0.617646
0.438000	0.620693
0.439000	0.624997
0.440000	0.624998
0.441000	0.624998
0.442000	0.625003
0.443000	0.625004
0.444000	0.625022
0.445000	0.628569
0.446000	0.628576
0.447000	0.632651
0.448000	0.636352
0.449000	0.638298
0.450000	0.641021
0.451000	0.642864
0.452000	0.645158
0.453000	0.645163
0.454000	0.647056
0.455000	0.647057
0.456000	0.647060
0.457000	0.647063
0.458000	0.648650
0.459000	0.652178
0.460000	0.655173
0.461000	0.657895
0.462000	0.660376
0.463000	0.666614
0.464000	0.666653
0.465000	0.666661
0.466000	0.666664
0.467000	0.666667
0.468000	0.666667
0.469000	0.666667
0.470000	0.666667
0.471000	0.666667
0.472000	0.666667
0.473000	0.666669
0.474000	0.666680
0.475000	0.666693
0.476000	0.667389
0.477000	0.674414
0.478000	0.676467
0.479000	0.678571
0.480000	0.681819
0.481000	0.685711
0.482000	0.685715
0.483000	0.687493
0.484000	0.687503
0.485000	0.692312
0.486000	0.694445
0.487000	0.699998
0.488000	0.702700
0.489000	0.707320
0.490000	0.714271
0.491000	0.714271
0.492000	0.714286
0.493000	0.714305
0.494000	0.714305
0.495000	0.720001
0.496000	0.725002
0.497000	0.728813
0.498000	0.732141
0.499000	0.734694
0.500000	0.736837
0.501000	0.742856
0.502000	0.744893
0.503000	0.749985
0.504000	0.749993
0.505000	0.750000
0.506000	0.750015
0.507000	0.750015
0.508000	0.750015
0.509000	0.759260
0.510000	0.760871
0.511000	0.765955
0.512000	0.769229
0.513000	0.773806
0.514000	0.777769
0.515000	0.779221
0.516000	0.782609
0.517000	0.786885
0.518000	0.791662
0.519000	0.795919
0.520000	0.796302
0.521000	0.799971
0.522000	0.799971
0.523000	0.799999
0.524000	0.800010
0.525000	0.800010
0.526000	0.800010
0.527000	0.803573
0.528000	0.809525
0.529000	0.812499
0.530000	0.818176
0.531000	0.820514
0.532000	0.828571
0.533000	0.833307
0.534000	0.833329
0.535000	0.833340
0.536000	0.833347
0.537000	0.840909
0.538000	0.843135
0.539000	0.843135
0.540000	0.843139
0.541000	0.846156
0.542000	0.851850
0.543000	0.857119
0.544000	0.857153
0.545000	0.857153
0.546000	0.857153
0.547000	0.860000
0.548000	0.862070
0.549000	0.863630
0.550000	0.866668
0.551000	0.868424
0.552000	0.870969
0.553000	0.874994
0.554000	0.875007
0.555000	0.878789
0.556000	0.882355
0.557000	0.884615
0.558000	0.888888
0.559000	0.888898
0.560000	0.891307
0.561000	0.892857
0.562000	0.896551
0.563000	0.896551
0.564000	0.896551
0.565000	0.897437
0.566000	0.899999
0.567000	0.899999
0.568000	0.899999
0.569000	0.900000
0.570000	0.902440
0.571000	0.909097
0.572000	0.914292
0.573000	0.916666
0.574000	0.918440
0.575000	0.920005
0.576000	0.923073
0.577000	0.924999
0.578000	0.925931
0.579000	0.931031
0.580000	0.933328
0.581000	0.934782
0.582000	0.935488
0.583000	0.937505
0.584000	0.942855
0.585000	0.945944
0.586000	0.950004
0.587000	0.954543
0.588000	0.955554
0.589000	0.958336
0.590000	0.959994
0.591000	0.960003
0.592000	0.960003
0.593000	0.961541
0.594000	0.961541
0.595000	0.962966
0.596000	0.962966
0.597000	0.965520
0.598000	0.966669
0.599000	0.966669
0.600000	0.966669
0.601000	0.971337
0.602000	0.972224
0.603000	0.976192
0.604000	0.978725
0.605000	0.999762
0.606000	0.999762
0.607000	0.999762
0.608000	0.999952
0.609000	0.999970
0.610000	0.999993
0.611000	1.000000
0.612000	1.000000
0.613000	1.000000
0.614000	1.000000
0.615000	1.000000
0.616000	1.000000
0.617000	1.000000
0.618000	1.000000
0.619000	1.000000
0.620000	1.000000
0.621000	1.000000
0.622000	1.000000
0.623000	1.000000
0.624000	1.000000
0.625000	1.000000
0.626000	1.000000
0.627000	1.000000
0.628000	1.000000
0.629000	1.000000
0.630000	1.000000
0.631000	1.000000
0.632000	1.000000
