1362344870.170000	10499.509357	2
1362344872.735000	11987.144936	3
1362344873.944000	6333.289041	3
1362344890.400000	10499.509357	2
1362344894.120000	8267.329651	3
1362344896.420000	809.998841	3
1362344912.730000	5250.067593	2
1362344917.541000	6296.573446	3
1362344922.400000	9499.556085	2
1362344942.460000	10499.509357	2
1362344944.170000	6598.130334	3
1362344954.940000	9499.556085	2
1362344977.720000	5250.067593	2
1362344982.445000	6506.872691	3
1362344991.079000	6333.289041	2
1362345010.720000	10499.509357	2
1362345014.536000	8059.455047	3
1362345021.399000	19001.377206	2
1362345040.319000	6999.951045	2
1362345044.655000	7091.726226	3
1362345052.509000	18996.847676	2
1362345075.415000	8694.579897	3
1362345084.490000	9499.556085	2
1362345103.920000	10499.509357	2
1362345107.240000	9126.429788	3
1362345117.209000	6333.289041	2
1362345136.890000	5249.754679	2
1362345140.434000	8545.095594	3
1362345151.430000	4750.061155	2
1362345170.810000	10500.761087	2
1362345175.595000	6428.034339	3
1362345187.519000	6333.289041	2
1362345207.050000	10500.761087	2
1362345210.830000	7865.151075	3
1362345223.910000	9499.556085	2
1362345243.250000	10499.509357	2
1362345246.858000	8523.822399	3
1362345260.880000	863.633444	2
1362345280.331000	6999.951045	2
1362345284.071000	8220.945698	3
1362345302.116000	100.743748	2
1362345318.940000	10499.509357	2
1362345322.439000	8789.203267	3
1362345338.380000	9499.556085	2
1362345357.580000	10500.761087	2
1362345361.049000	8734.658710	3
1362345362.439000	10356.452854	3
1362345379.280000	10500.761087	2
1362345381.239000	7097.399410	3
1362345386.070000	10500.761087	3
1362345403.030000	10500.761087	2
1362345406.765000	8112.924831	3
1362345410.166000	10460.009975	3
1362345427.030000	10500.761087	2
1362345430.543000	8625.320385	3
1362345435.660000	10499.509357	2
1362345439.591000	2611.492441	3
1362345455.540000	10500.761087	2
1362345457.371000	4797.054155	3
1362345479.054000	5957.656692	3
1362345499.754000	8727.115774	3
1362345506.900000	10499.509357	2
1362345508.625000	5947.307476	3
1362345524.590000	10500.761087	2
1362345527.961000	8988.437842	3
1362345535.590000	10500.761087	2
1362345537.604000	5094.741982	3
1362345553.509000	6999.951045	2
1362345556.180000	9038.145017	3
1362345565.241000	10356.452854	3
1362345582.090000	10500.761087	2
1362345586.653000	6740.635184	3
1362345596.100000	10500.761087	2
1362345597.685000	6471.960108	3
1362345613.610000	5250.067593	2
1362345617.544000	7698.831965	3
1362345628.540000	5250.067593	2
1362345630.300000	5822.562560	3
1362345646.234000	2625.033796	2
1362345650.315000	7414.526803	3
1362345662.320000	10500.761087	2
1362345663.976000	6194.813056	3
1362345679.910000	10499.509357	2
1362345681.965000	7264.463086	3
1362345697.275000	2999.910902	2
1362345699.070000	5699.777880	3
1362345717.970000	10499.509357	2
1362345721.680000	8289.600999	3
1362345735.590000	10500.761087	2
1362345737.255000	6161.367522	3
1362345753.183000	4199.903872	2
1362345756.805000	8483.870749	3
1362345771.734000	3499.975523	2
1362345773.520000	5731.584645	3
1362345789.525000	2999.910902	2
1362345793.030000	8632.687721	3
