1361153053	0	0	0	2
1361153053	0	0	0	2
1361153053	0	0	0	2
1361153054	0	0	0	2
1361153054	0	0	0	2
1361153054	0	0	0	2
1361153054	0	0	0	2
1361153054	0	0	0	2
1361153054	0	0	0	2
1361153054	0	0	0	2
1361153054	0	0	0	2
1361153054	0	0	0	2
1361153054	0	0	0	2
1361153054	0	0	0	2
1361153054	0	0	0	2
1361153054	0	0	0	2
1361153054	0	0	0	2
1361153054	0	0	0	2
1361153055	0	0	0	2
1361153055	0	0	0	2
1361153055	0	0	0	2
1361153055	0	0	0	2
1361153055	0	0	0	2
1361153055	709	0	0	2
1361153055	0	0	0	2
1361153055	0	0	0	2
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	777	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
1361153056	0	0	0	3
