0.000000	0.245945	0.027241
0.500000	0.102542	0.013708
1.000000	0.093775	0.004685
1.500000	0.004268	0.000049
2.000000	0.037817	0.004257
2.500000	0.143264	0.020476
3.000000	0.395730	0.015427
3.500000	0.291847	0.020549
4.000000	0.210753	0.021955
4.500000	0.112982	0.016225
5.000000	0.158801	0.016362
5.500000	0.225037	0.025266
6.000000	0.074158	0.006363
6.500000	0.118113	0.017077
7.000000	0.184609	0.023176
7.500000	0.164721	0.016243
8.000000	0.147480	0.018109
8.500000	0.099857	0.013586
9.000000	0.166120	0.017302
9.500000	0.093298	0.008511
10.000000	0.217574	0.027524
10.500000	0.101965	0.008456
11.000000	0.162183	0.018996
11.500000	0.180125	0.014259
12.000000	0.150914	0.016947
12.500000	0.113833	0.013308
13.000000	0.150108	0.014749
13.500000	0.109404	0.010291
14.000000	0.087457	0.008244
14.500000	0.186507	0.017430
15.000000	0.107980	0.008039
15.500000	0.141752	0.016356
