1362341711.961000	-103.000000	2
1362341711.981000	-100.000000	2
1362341712.060000	-97.000000	2
1362341712.141000	-94.000000	2
1362341712.221000	-94.000000	2
1362341712.361000	-94.000000	2
1362341712.380000	-96.000000	2
1362341712.460000	-96.000000	2
1362341712.541000	-96.000000	2
1362341712.620000	-96.000000	2
1362341712.761000	-99.000000	2
1362341712.781000	-100.000000	2
1362341712.861000	-100.000000	2
1362341712.940000	-100.000000	2
1362341713.016000	-100.000000	2
1362341713.018000	-100.000000	2
1362341713.020000	-100.000000	2
1362341713.021000	-99.000000	2
1362341713.086000	-99.000000	2
1362341713.161000	-98.000000	2
1362341713.180000	-98.000000	2
1362341713.209000	-98.000000	2
1362341713.218000	-98.000000	2
1362341713.229000	-98.000000	2
1362341713.230000	-98.000000	2
1362341713.261000	-97.000000	2
1362341713.279000	-97.000000	2
1362341713.286000	-97.000000	2
1362341713.299000	-97.000000	2
1362341713.301000	-97.000000	2
1362341713.341000	-99.000000	2
1362341713.356000	-99.000000	2
1362341713.421000	-98.000000	2
1362341713.426000	-98.000000	2
1362341713.498000	-98.000000	2
1362341713.561000	-97.000000	2
1362341713.580000	-99.000000	2
1362341713.661000	-98.000000	2
1362341713.741000	-100.000000	2
1362341713.821000	-99.000000	2
1362341713.961000	-99.000000	2
1362341713.980000	-99.000000	2
1362341714.061000	-99.000000	2
1362341714.141000	-99.000000	2
1362341714.220000	-100.000000	2
1362341714.361000	-99.000000	2
1362341714.381000	-99.000000	2
1362341714.461000	-99.000000	2
1362341714.540000	-99.000000	2
1362341714.620000	-98.000000	2
1362341714.761000	-99.000000	2
1362341714.781000	-100.000000	2
1362341714.861000	-98.000000	2
1362341714.941000	-98.000000	2
1362341715.021000	-99.000000	2
1362341715.161000	-99.000000	2
1362341715.181000	-99.000000	2
1362341715.260000	-99.000000	2
1362341715.341000	-100.000000	2
1362341715.421000	-100.000000	2
1362341715.561000	-102.000000	2
1362341715.581000	-100.000000	2
1362341715.661000	-100.000000	2
1362341715.741000	-99.000000	2
1362341715.821000	-99.000000	2
1362341715.931000	-99.000000	4
1362341769.960000	-99.000000	2
1362341769.991000	-93.000000	2
1362341770.011000	-92.000000	2
1362341770.091000	-93.000000	2
1362341770.171000	-93.000000	2
1362341770.251000	-93.000000	2
1362341770.298000	-93.000000	2
1362341770.376000	-93.000000	2
1362341770.391000	-92.000000	2
1362341770.411000	-92.000000	2
1362341770.491000	-93.000000	2
1362341770.571000	-93.000000	2
1362341770.623000	-93.000000	2
1362341770.626000	-93.000000	2
1362341770.651000	-93.000000	2
1362341770.706000	-93.000000	2
1362341770.791000	-93.000000	2
1362341770.798000	-93.000000	2
1362341770.811000	-93.000000	2
1362341770.891000	-93.000000	2
1362341770.971000	-94.000000	2
1362341771.039000	-94.000000	2
1362341771.040000	-94.000000	2
1362341771.043000	-94.000000	2
1362341771.048000	-94.000000	2
1362341771.051000	-94.000000	2
1362341771.051000	-94.000000	2
1362341771.191000	-94.000000	2
1362341771.211000	-94.000000	2
1362341771.291000	-94.000000	2
1362341771.371000	-93.000000	2
1362341771.451000	-95.000000	2
1362341771.666000	-95.000000	3
1362341771.661000	-95.000000	3
1362341771.881000	-95.000000	3
1362341771.884000	-95.000000	3
1362341771.885000	-95.000000	3
1362341771.888000	-95.000000	3
1362341771.890000	-95.000000	3
1362341771.891000	-95.000000	3
1362341771.894000	-95.000000	3
1362341771.895000	-95.000000	3
1362341771.898000	-95.000000	3
1362341771.900000	-95.000000	3
1362341771.900000	-95.000000	3
1362341771.901000	-95.000000	3
1362341771.950000	-95.000000	3
1362341771.960000	-95.000000	3
1362341771.961000	-95.000000	3
1362341771.961000	-95.000000	3
1362341771.980000	-95.000000	3
1362341771.981000	-95.000000	3
1362341771.983000	-95.000000	3
1362341771.984000	-95.000000	3
1362341771.984000	-95.000000	3
1362341771.985000	-95.000000	3
1362341771.988000	-95.000000	3
