1362357019.300000	-90.000000	2
1362357019.320000	-90.000000	2
1362357019.400000	-90.000000	2
1362357019.480000	-90.000000	2
1362357019.560000	-89.000000	2
1362357019.565000	-89.000000	2
1362357019.635000	-89.000000	2
1362357019.700000	-90.000000	2
1362357019.720000	-89.000000	2
1362357019.800000	-90.000000	2
1362357019.880000	-90.000000	2
1362357019.910000	-90.000000	2
1362357019.915000	-90.000000	2
1362357019.960000	-91.000000	2
1362357019.985000	-91.000000	2
1362357020.045000	-91.000000	2
1362357020.100000	-90.000000	2
1362357020.120000	-90.000000	2
1362357020.200000	-89.000000	2
1362357020.268000	-89.000000	2
1362357020.270000	-89.000000	2
1362357020.270000	-89.000000	2
1362357020.275000	-89.000000	2
1362357020.280000	-90.000000	2
1362357020.335000	-90.000000	2
1362357020.360000	-90.000000	2
1362357020.395000	-90.000000	2
1362357020.455000	-90.000000	2
1362357020.500000	-92.000000	2
1362357020.515000	-92.000000	2
1362357020.520000	-91.000000	2
1362357020.600000	-89.000000	2
1362357020.680000	-90.000000	2
1362357020.760000	-91.000000	2
1362357020.900000	-90.000000	2
1362357021.016000	-90.000000	3
1362357021.135000	-90.000000	3
1362357021.135000	-90.000000	3
1362357021.145000	-90.000000	3
1362357021.145000	-90.000000	3
1362357021.150000	-90.000000	3
1362357021.155000	-90.000000	3
1362357021.155000	-90.000000	3
1362357021.155000	-90.000000	3
1362357021.159000	-90.000000	3
1362357021.159000	-90.000000	3
1362357021.165000	-90.000000	3
1362357021.165000	-90.000000	3
1362357021.166000	-90.000000	3
1362357021.169000	-90.000000	3
1362357021.169000	-90.000000	3
1362357021.175000	-90.000000	3
1362357021.176000	-90.000000	3
1362357021.176000	-90.000000	3
1362357021.176000	-90.000000	3
1362357021.185000	-90.000000	3
1362357021.185000	-90.000000	3
1362357021.185000	-90.000000	3
1362357021.185000	-90.000000	3
1362357021.186000	-90.000000	3
1362357021.189000	-90.000000	3
1362357021.189000	-90.000000	3
1362357021.200000	-90.000000	3
1362357021.201000	-90.000000	3
1362357021.205000	-90.000000	3
1362357021.205000	-90.000000	3
1362357021.011000	-90.000000	3
1362357021.226000	-90.000000	3
1362357021.275000	-90.000000	3
1362357021.276000	-90.000000	3
1362357021.276000	-90.000000	3
1362357021.276000	-90.000000	3
1362357021.278000	-90.000000	3
1362357021.279000	-90.000000	3
1362357021.279000	-90.000000	3
1362357021.280000	-90.000000	3
1362357021.283000	-90.000000	3
1362357021.286000	-90.000000	3
1362357021.286000	-90.000000	3
1362357021.286000	-90.000000	3
1362357021.286000	-90.000000	3
1362357021.286000	-90.000000	3
1362357021.288000	-90.000000	3
1362357021.290000	-90.000000	3
1362357021.290000	-90.000000	3
1362357021.290000	-90.000000	3
1362357021.291000	-90.000000	3
1362357021.295000	-90.000000	3
1362357021.295000	-90.000000	3
1362357021.296000	-90.000000	3
1362357021.296000	-90.000000	3
1362357021.296000	-90.000000	3
1362357021.299000	-90.000000	3
1362357021.299000	-90.000000	3
1362357021.300000	-90.000000	3
1362357021.303000	-90.000000	3
1362357021.306000	-90.000000	3
1362357021.306000	-90.000000	3
1362357021.306000	-90.000000	3
1362357021.306000	-90.000000	3
1362357021.306000	-90.000000	3
1362357021.306000	-90.000000	3
1362357021.308000	-90.000000	3
1362357021.308000	-90.000000	3
1362357021.308000	-90.000000	3
1362357021.308000	-90.000000	3
1362357021.308000	-90.000000	3
1362357021.309000	-90.000000	3
1362357021.310000	-90.000000	3
1362357021.315000	-90.000000	3
1362357021.315000	-90.000000	3
1362357021.316000	-90.000000	3
1362357021.316000	-90.000000	3
1362357021.316000	-90.000000	3
1362357021.318000	-90.000000	3
1362357021.319000	-90.000000	3
1362357021.319000	-90.000000	3
1362357021.319000	-90.000000	3
1362357021.319000	-90.000000	3
1362357021.320000	-90.000000	3
1362357021.320000	-90.000000	3
1362357021.320000	-90.000000	3
1362357021.320000	-90.000000	3
1362357021.320000	-90.000000	3
1362357021.323000	-90.000000	3
1362357021.325000	-90.000000	3
1362357021.326000	-90.000000	3
1362357021.326000	-90.000000	3
1362357021.326000	-90.000000	3
1362357021.329000	-90.000000	3
1362357021.329000	-90.000000	3
1362357021.330000	-90.000000	3
1362357021.333000	-90.000000	3
1362357021.355000	-90.000000	3
1362357021.356000	-90.000000	3
1362357021.365000	-90.000000	3
1362357021.365000	-90.000000	3
1362357021.368000	-90.000000	3
1362357021.369000	-90.000000	3
1362357021.370000	-90.000000	3
1362357021.371000	-90.000000	3
1362357021.391000	-90.000000	3
1362357021.395000	-90.000000	3
1362357021.211000	-90.000000	3
1362357021.445000	-90.000000	3
1362357021.445000	-90.000000	3
1362357021.446000	-90.000000	3
1362357021.411000	-90.000000	3
1362357021.611000	-90.000000	3
1362357021.811000	-90.000000	3
1362357022.011000	-90.000000	3
1362357022.374000	-90.000000	3
1362357022.375000	-90.000000	3
1362357022.395000	-90.000000	3
1362357022.211000	-90.000000	3
1362357022.445000	-90.000000	3
1362357022.445000	-90.000000	3
1362357022.446000	-90.000000	3
1362357022.448000	-90.000000	3
1362357022.449000	-90.000000	3
1362357022.450000	-90.000000	3
1362357022.453000	-90.000000	3
1362357022.475000	-90.000000	3
1362357022.526000	-90.000000	3
1362357022.526000	-90.000000	3
1362357022.526000	-90.000000	3
1362357022.526000	-90.000000	3
1362357022.526000	-90.000000	3
1362357022.526000	-90.000000	3
1362357022.526000	-90.000000	3
1362357022.526000	-90.000000	3
1362357022.526000	-90.000000	3
1362357022.526000	-90.000000	3
1362357022.526000	-90.000000	3
1362357022.526000	-90.000000	3
1362357022.528000	-90.000000	3
1362357022.529000	-90.000000	3
1362357022.530000	-90.000000	3
1362357022.530000	-90.000000	3
1362357022.530000	-90.000000	3
1362357022.530000	-90.000000	3
1362357022.530000	-90.000000	3
1362357022.531000	-90.000000	3
1362357022.531000	-90.000000	3
1362357022.531000	-90.000000	3
1362357022.531000	-90.000000	3
1362357022.531000	-90.000000	3
1362357022.533000	-90.000000	3
1362357022.534000	-90.000000	3
1362357022.535000	-90.000000	3
1362357022.538000	-90.000000	3
1362357022.544000	-90.000000	3
1362357022.544000	-90.000000	3
1362357022.555000	-90.000000	3
1362357022.556000	-90.000000	3
1362357022.595000	-90.000000	3
1362357022.411000	-90.000000	3
1362357022.615000	-90.000000	3
1362357022.615000	-90.000000	3
1362357022.616000	-90.000000	3
1362357022.611000	-90.000000	3
1362357022.811000	-90.000000	3
1362357023.011000	-90.000000	3
1362357023.276000	-90.000000	3
1362357023.074000	-90.000000	3
1362357023.486000	-90.000000	3
1362357023.686000	-90.000000	3
1362357023.886000	-90.000000	3
1362357024.086000	-90.000000	3
1362357024.286000	-90.000000	3
1362357024.486000	-90.000000	3
1362357024.686000	-90.000000	3
1362357024.886000	-90.000000	3
1362357025.086000	-90.000000	3
1362357025.286000	-90.000000	3
1362357025.486000	-90.000000	3
