0.0	7.11120499505	23.4999418259	23.7777233124	26.9999901454	55.1111168332
0.5	5.9999095069	19.9999809265	21.8888918559	24.9998834398	27.9998919543
1.0	6.49988651276	19.4444391463	19.4762434278	21.9998459021	39.9999221166
1.5	19.9999809265	20.4444196489	24.7826887214	28.3333725399	29.458373785
2.0	19.9998617172	23.0000019073	25.5000591278	29.6666357252	43.3334774441
2.5	19.4286278316	23.9999294281	25.3332853317	26.6666412354	38.7826380522
3.0	12.889040841	13.4443177117	20.6668641832	25.043570477	25.6664554278
3.5	7.3332256741	7.5556702084	20.9999084473	25.249928236	87.6922607422
4.0	9.99999046326	11.1665725708	13.7778653039	25.7500310739	26.4000225067
4.5	0.999927520752	5.00011444092	18.208215634	19.0000534058	28.0001163483
5.0	5.90009689331	9.00004126809	22.2400665283	22.7081875006	27.5415579478
5.5	3.00002098083	11.9999170303	21.7778417799	21.8181610107	23.3333640628
6.0	17.9999934302	18.1738086369	22.0000505447	26.111152437	44.0000163184
6.5	14.9998664856	18.3333290948	25.2917607625	36.5554579982	52.8148456856
7.0	5.00011444092	5.99988301595	24.7273445129	24.8999595642	26.1250138283
7.5	4.44441371494	12.0000839233	24.9998834398	25.0870455866	29.4165611267
8.0	1.00016593933	4.22218110826	24.2224004534	25.4444016351	25.7777902815
8.5	0.999927520752	3.99994850159	6.22227456835	26.7499784629	28.9998054504
9.0	6.11119800144	7.77774386936	20.0000339084	21.888838874	25.3476267276
9.5	7.44440820482	7.5556702084	23.6666732364	24.2175537607	24.9566098918
10.0	12.5554667579	20.9566613902	23.9999294281	25.4583656788	26.9999504089
10.5	10.999917984	12.6666757796	22.0999240875	24.5215996452	28.5001754761
11.0	7.55559073554	7.59992599487	20.5555491977	28.0001163483	29.3333265516
11.5	3.8890308804	17.9998874664	19.3333095974	23.0833292007	24.666706721
12.0	4.99990251329	5.88899188572	16.9999599457	20.9999084473	23.7778027852
12.5	9.444448683	10.8890268538	22.0000743866	22.7501392365	39.6666526794
13.0	8.29992294312	13.888835907	22.5999355316	24.0001678467	24.9998569489
13.5	4.44430775113	12.8889083862	23.5832631588	26.1109140184	38.0001862844
14.0	5.99988301595	11.0000769297	12.5554667579	14.7779252794	25.0000953674
14.5	9.99999046326	13.1111674839	16.9999301434	24.8889658186	34.8889033
15.0	7.00010193719	8.66651535034	20.9999084473	23.8260186237	50.5000591278
