0.0	9.99999046326	15.0001049042	15.0001049042	16.0000324249	19.0000534058
0.5	9.99999046326	14.9998664856	14.9998664856	16.0000324249	31.9998264313
1.0	9.0000629425	9.99999046326	16.0000324249	41.0001277924	73.9998817444
1.5	9.0000629425	15.0001049042	16.0000324249	78.9999961853	86.9998931885
2.0	9.0000629425	9.99999046326	15.0001049042	16.0000324249	17.0001983643
2.5	9.99999046326	14.9998664856	15.0001049042	40.9998893738	72.0000267029
3.0	15.9997940063	15.9997940063	16.9999599457	74.000120163	74.9998092651
3.5	15.9997940063	16.0000324249	16.0000324249	1565.99998474	1904.00004387
4.0	14.9998664856	16.0000324249	63.9998912811	75.9999752045	85.9999656677
4.5	14.9998664856	16.0000324249	19.9999809265	69.000005722	78.0000686646
5.0	779.99997139	804.000139236	874.000072479	878.000020981	891.999959946
5.5	17.9998874664	17.9998874664	21.999835968	74.9998092651	710.000038147
6.0	15.0001049042	16.9999599457	71.0000991821	73.0001926422	770.000219345
6.5	16.0000324249	19.0000534058	824.999809265	1839.99991417	2040.00020027
7.0	15.0001049042	16.0000324249	18.9998149872	19.9999809265	77.0001411438
7.5	14.9998664856	14.9998664856	20.9999084473	68.0000782013	79.9999237061
8.0	15.0001049042	16.0000324249	17.0001983643	18.000125885	19.0000534058
8.5	14.9998664856	14.9998664856	19.9999809265	76.9999027252	80.0001621246
9.0	14.9998664856	16.0000324249	16.0000324249	16.9999599457	72.0000267029
9.5	15.0001049042	16.0000324249	17.9998874664	65.0000572205	71.0000991821
10.0	15.0001049042	19.0000534058	66.999912262	71.0000991821	78.9999961853
10.5	15.0001049042	16.0000324249	19.0000534058	65.0000572205	70.9998607635
11.0	14.9998664856	15.9997940063	19.9999809265	70.9998607635	80.0001621246
11.5	14.9998664856	15.0001049042	16.0000324249	66.999912262	75.9999752045
12.0	14.9998664856	15.0001049042	16.9999599457	16.9999599457	69.9999332428
12.5	14.9998664856	16.0000324249	16.9999599457	72.0000267029	75.0000476837
13.0	14.9998664856	15.9997940063	17.0001983643	17.9998874664	19.0000534058
13.5	15.0001049042	16.0000324249	16.9999599457	16.9999599457	72.9999542236
14.0	14.9998664856	15.0001049042	16.0000324249	16.9999599457	19.0000534058
14.5	15.9997940063	16.0000324249	17.0001983643	17.9998874664	72.9999542236
15.0	16.9999599457	17.9998874664	19.9999809265	73.9998817444	74.000120163
