0.0	0.0	0.0	0.0	0.0	0.0720000267029	0.0160000324249	
0.5	0.0	0.0	0.0	0.0	0.0729999542236	0.0169999599457	
1.0	0.0	0.0	0.0	0.0	0.0750000476837	0.0169999599457	
1.5	0.0	0.0	0.0	0.0	0.0729999542236	0.0190000534058	
2.0	0.0	0.0	0.0	0.0	0.0699999332428	0.0160000324249	
2.5	0.0	0.0	0.0	0.0	0.074000120163	0.0179998874664	
3.0	1.37200009823	0.0	0.0	0.0	0.269999980927	0.290999889373	
3.5	1.06350004673	0.0	0.0	0.0	0.22049999237	0.0879999399185	
4.0	0.446000099182	0.00150001049042	0.0	0.137499928474	0.0809999704361	0.672500014305	
4.5	0.0	0.0	0.0	0.134999990463	0.0740000009537	0.551999807358	
5.0	0.0	0.0	0.0	0.140499949455	0.0694998502732	0.662500143051	
5.5	0.0	0.0	0.0	0.142000079155	0.0705000162125	0.591500043869	
6.0	0.0	0.0	0.0	0.140500068664	0.0719999074936	0.618499994278	
6.5	0.0	0.0	0.083000063896	0.132000088692	0.0700000524521	0.862999796867	
7.0	0.0	0.0	0.18650007248	0.137000083923	0.0750000476837	0.833500146866	
7.5	0.0	0.0	0.177500009537	0.139999985695	0.0760000944137	0.821500062942	
8.0	0.0	0.0	0.181500077248	0.141499996186	0.073499917984	0.726000189781	
8.5	0.0	0.0	0.181499838829	0.134999990463	0.0749999284745	0.796999931336	
9.0	0.0	0.0	0.181499838829	0.135499954223	0.0720000267028	0.745500087738	
9.5	0.0	0.0	0.18650007248	0.134500026703	0.0744999647141	0.801500082016	
10.0	0.0	0.0	0.181499958038	0.134500026703	0.0714999437332	0.824499964714	
10.5	0.0	0.0	0.18649995327	0.136999964714	0.0724999904633	0.836500167847	
11.0	0.0	0.0	0.18650007248	0.142500042916	0.074000120163	0.773499727249	
11.5	0.0	0.0	0.18649995327	0.133499979973	0.074000120163	0.778500080109	
12.0	0.0	0.0	0.186000108719	0.138000130653	0.0729999542236	0.825000047684	
12.5	0.0	0.0	0.1859998703	0.143000006676	0.0724998712539	0.827000021934	
13.0	0.0	0.0	0.186000108719	0.139500021935	0.0750000476838	0.758499741555	
13.5	0.0	0.0	0.18649995327	0.142500042916	0.0754998922348	0.764500260353	
14.0	0.0	0.0	0.18650007248	0.129500031471	0.074000120163	0.725500106812	
14.5	0.0	0.0	0.18649995327	0.133500099182	0.0740000009537	0.738000035286	
15.0	0.0	0.0	0.18650007248	0.138499975205	0.0765000581741	0.785499811173	
