5	0	2	4	3
15	0	2	4	3
25	0	2	4	3
35	0	2	4	3
45	0	2	4	3
55	0	2	4	3
65	0	2	4	3
75	0	2	4	3
85	0	2	4	3
95	0	2	4	3
105	0	2	4	3
115	0	2	4	3
2305	0	2	4	2
2384	0	2	4	2
2475	0	2	4	5
2575	0	2	4	5
2665	0	2	4	5
2755	0	2	4	5
2815	0	2	4	5
2904	0	2	4	5
2995	0	2	4	5
3085	0	2	4	5
3175	0	2	4	5
3255	0	2	4	5
3345	0	2	4	5
4686	0	2	4	3
4703	0	2	4	3
4719	0	2	4	3
4720	0	2	4	3
4723	0	2	4	3
4725	0	2	4	3
4726	0	2	4	3
4729	0	2	4	3
4730	0	2	4	3
4733	0	2	4	3
4735	0	2	4	3
4736	0	2	4	3
4739	0	2	4	3
4740	0	2	4	3
4743	0	2	4	3
4745	0	2	4	3
4746	0	2	4	3
4749	0	2	4	3
4750	0	2	4	3
4753	0	2	4	3
4755	0	2	4	3
4863	0	2	4	3
4865	0	2	4	3
4899	0	2	4	3
