0.000000	0.015519	0.007830
0.500000	0.061275	0.000578
1.000000	0.062500	0.000000
1.500000	0.081221	0.023286
2.000000	0.062500	0.000000
2.500000	0.109200	0.031133
3.000000	0.377255	0.043606
3.500000	0.182753	0.070110
4.000000	0.003774	0.000000
4.500000	0.038987	0.012867
5.000000	0.050641	0.013931
5.500000	0.048998	0.014410
6.000000	0.054680	0.025426
6.500000	0.064960	0.017687
7.000000	0.055761	0.021689
7.500000	0.046589	0.014263
8.000000	0.044853	0.013234
8.500000	0.045005	0.011663
9.000000	0.043159	0.009581
9.500000	0.043798	0.015458
10.000000	0.061594	0.029424
10.500000	0.053338	0.029991
11.000000	0.068012	0.033761
11.500000	0.028250	0.011012
12.000000	0.078064	0.038160
12.500000	0.053813	0.034374
13.000000	0.036198	0.011027
13.500000	0.058495	0.033443
14.000000	0.090824	0.050942
14.500000	0.061875	0.034826
15.000000	0.098510	0.046775
15.500000	0.046411	0.012078
